"longitude","latitude","temperature","humidity","skycon","wind_speed","wind_direction","wind_start_longitude","wind_start_latitude","wind_end_longitude","wind_end_latitude"
"119.5831089236205","35.495919576946626",4,"45%","clearnight",2,"N","119.5831089236205","35.495919576946626","119.5831","35.6959"
"118.7637881924426","35.40767052649715",4,"49%","clearnight",2,"NE","118.7637881924426","35.40767052649715","118.9052","35.5491"
"119.18129278329118","35.39310662943287",4,"49%","clearnight",2,"NE","119.18129278329118","35.39310662943287","119.3227","35.5345"
"119.45279952170789","35.343495683237926",4,"45%","clearnight",2,"NE","119.45279952170789","35.343495683237926","119.5942","35.4849"
"119.27674850098293","35.59480300319119",3,"46%","clearnight",2,"NE","119.27674850098293","35.59480300319119","119.4182","35.7362"
"118.88325488580037","35.640180066328085",4,"47%","clearnight",2,"E","118.88325488580037","35.640180066328085","119.0833","35.6402"
"119.18381551202003","35.295310781618326",4,"47%","clearnight",2,"NE","119.18381551202003","35.295310781618326","119.3252","35.4367"
"118.82018218878594","35.73251263556308",4,"46%","clearnight",2,"E","118.82018218878594","35.73251263556308","119.0202","35.7325"
"119.33508078727286","35.63432429722174",3,"46%","clearnight",2,"NE","119.33508078727286","35.63432429722174","119.4765","35.7757"
"119.46566462898411","35.676736718126634",4,"48%","clearnight",2,"NE","119.46566462898411","35.676736718126634","119.6071","35.8182"
"119.09625870770839","35.752239412308",5,"40%","clearnight",2,"E","119.09625870770839","35.752239412308","119.2963","35.7522"
"118.8085679452004","35.68270989713253",4,"46%","clearnight",2,"E","118.8085679452004","35.68270989713253","119.0086","35.6827"
"119.17087841715019","35.664909225895386",5,"48%","clearnight",2,"E","119.17087841715019","35.664909225895386","119.3709","35.6649"
"119.1223351848817","35.54032929624535",4,"47%","clearnight",2,"NE","119.1223351848817","35.54032929624535","119.2638","35.6818"
"119.20325672034849","35.331635571903774",4,"47%","clearnight",2,"NE","119.20325672034849","35.331635571903774","119.3447","35.4731"
"119.53234257862148","35.31369656953678",4,"45%","clearnight",2,"NE","119.53234257862148","35.31369656953678","119.6738","35.4551"
"118.9252459739419","35.74756217769049",4,"49%","clearnight",2,"E","118.9252459739419","35.74756217769049","119.1252","35.7476"
"119.33099030411672","35.24805886800556",4,"50%","clearnight",2,"E","119.33099030411672","35.24805886800556","119.5310","35.2481"
"119.15043760401107","35.42258127978386",4,"49%","clearnight",2,"NE","119.15043760401107","35.42258127978386","119.2919","35.5640"
"119.47128125222153","35.425747357978004",4,"46%","clearnight",2,"NE","119.47128125222153","35.425747357978004","119.6127","35.5672"
"118.93933976414672","35.84976282472542",4,"41%","clearnight",2,"E","118.93933976414672","35.84976282472542","119.1393","35.8498"
"119.39761616280381","35.56640081606275",4,"45%","clearnight",2,"N","119.39761616280381","35.56640081606275","119.3976","35.7664"
"118.6195711732776","35.394101763592445",5,"48%","clearnight",2,"SE","118.6195711732776","35.394101763592445","118.7610","35.2527"
"119.2240627807767","35.11096531218792",4,"60%","clearnight",2,"E","119.2240627807767","35.11096531218792","119.4241","35.1110"
"118.88316699554923","35.56319721599041",4,"47%","clearnight",2,"E","118.88316699554923","35.56319721599041","119.0832","35.5632"
"118.98520394720363","35.82101388445472",5,"43%","clearnight",2,"E","118.98520394720363","35.82101388445472","119.1852","35.8210"
"119.37167954663461","35.723651301193215",4,"48%","clearnight",2,"NE","119.37167954663461","35.723651301193215","119.5131","35.8651"
"118.97991968786144","35.50875063846657",4,"46%","clearnight",2,"NE","118.97991968786144","35.50875063846657","119.1213","35.6502"
"119.03097514213181","35.68460056383685",5,"49%","clearnight",2,"E","119.03097514213181","35.68460056383685","119.2310","35.6846"
"118.94957612504903","35.71304829350627",4,"49%","clearnight",2,"E","118.94957612504903","35.71304829350627","119.1496","35.7130"
"119.22960894775665","35.602150573708734",3,"45%","clearnight",2,"NE","119.22960894775665","35.602150573708734","119.3710","35.7436"
"118.83853641000917","35.4879205904379",4,"48%","clearnight",2,"E","118.83853641000917","35.4879205904379","119.0385","35.4879"
"119.24270384052595","35.652889470909926",5,"48%","clearnight",2,"E","119.24270384052595","35.652889470909926","119.4427","35.6529"
"119.51792448484098","35.575515097335355",4,"48%","clearnight",2,"N","119.51792448484098","35.575515097335355","119.5179","35.7755"
"119.07317086871484","35.92426046741515",5,"44%","clearnight",2,"NE","119.07317086871484","35.92426046741515","119.2146","36.0657"
"118.9185368909366","35.972566172442164",4,"40%","clearnight",2,"NE","118.9185368909366","35.972566172442164","119.0600","36.1140"
"118.97964272899583","35.56714555399404",4,"48%","clearnight",2,"NE","118.97964272899583","35.56714555399404","119.1211","35.7086"
"119.14338886878396","35.43419789119208",4,"48%","clearnight",2,"NE","119.14338886878396","35.43419789119208","119.2848","35.5756"
"119.0569915087729","35.79620099515288",5,"40%","clearnight",2,"E","119.0569915087729","35.79620099515288","119.2570","35.7962"
"118.63248675842452","35.38939533944178",5,"48%","clearnight",2,"SE","118.63248675842452","35.38939533944178","118.7739","35.2480"
"119.49901951373698","35.646707639378505",4,"48%","clearnight",2,"N","119.49901951373698","35.646707639378505","119.4990","35.8467"
"119.42977952721415","35.79660435658726",4,"43%","clearnight",2,"NE","119.42977952721415","35.79660435658726","119.5712","35.9380"
"118.93616448677545","35.926212562014165",4,"45%","clearnight",2,"NE","118.93616448677545","35.926212562014165","119.0776","36.0676"
"119.32342482089759","35.14989414131514",4,"51%","clearnight",2,"E","119.32342482089759","35.14989414131514","119.5234","35.1499"
"119.0931275183235","35.564991221659845",4,"48%","clearnight",2,"NE","119.0931275183235","35.564991221659845","119.2345","35.7064"
"119.23658408022223","35.50239984788757",3,"47%","clearnight",2,"NE","119.23658408022223","35.50239984788757","119.3780","35.6438"
"119.38393230351322","35.346513437592655",4,"46%","clearnight",2,"NE","119.38393230351322","35.346513437592655","119.5254","35.4879"
"119.37381007631565","35.535683083997135",4,"50%","clearnight",2,"N","119.37381007631565","35.535683083997135","119.3738","35.7357"
"118.87769537714532","35.89107552109872",4,"45%","clearnight",2,"NE","118.87769537714532","35.89107552109872","119.0191","36.0325"
"119.091194775087","35.916481538473406",5,"44%","clearnight",2,"NE","119.091194775087","35.916481538473406","119.2326","36.0579"
"119.3569650805112","35.50303236912055",4,"50%","clearnight",2,"N","119.3569650805112","35.50303236912055","119.3570","35.7030"
"119.3159058167594","35.25194184009351",4,"50%","clearnight",2,"NE","119.3159058167594","35.25194184009351","119.4573","35.3934"
"119.23740990586839","35.739044370676595",5,"48%","clearnight",2,"E","119.23740990586839","35.739044370676595","119.4374","35.7390"
"119.16350799524801","35.68968495877728",5,"48%","clearnight",2,"E","119.16350799524801","35.68968495877728","119.3635","35.6897"
"118.98161534427386","35.476002940459104",4,"46%","clearnight",2,"NE","118.98161534427386","35.476002940459104","119.1230","35.6174"
"119.39980102286015","35.47120224459362",4,"50%","clearnight",2,"N","119.39980102286015","35.47120224459362","119.3998","35.6712"
"119.2538643685812","35.56955098042011",3,"46%","clearnight",2,"NE","119.2538643685812","35.56955098042011","119.3953","35.7110"
"119.34906934309296","35.13999268883397",4,"51%","clearnight",2,"E","119.34906934309296","35.13999268883397","119.5491","35.1400"
"119.20957791231949","35.29714910777105",4,"47%","clearnight",2,"NE","119.20957791231949","35.29714910777105","119.3510","35.4386"
"118.87139404248448","35.78956849933767",4,"41%","clearnight",2,"E","118.87139404248448","35.78956849933767","119.0714","35.7896"
"119.24156870802068","35.415616398916065",4,"49%","clearnight",2,"NE","119.24156870802068","35.415616398916065","119.3830","35.5570"
"119.39980504234661","35.54691489118418",4,"50%","clearnight",2,"N","119.39980504234661","35.54691489118418","119.3998","35.7469"
"118.82499060850118","35.62394403353699",4,"47%","clearnight",2,"E","118.82499060850118","35.62394403353699","119.0250","35.6239"
"119.59612712130107","35.51860843705121",4,"45%","clearnight",2,"N","119.59612712130107","35.51860843705121","119.5961","35.7186"
"119.12767323943453","35.726349579294215",5,"45%","clearnight",2,"E","119.12767323943453","35.726349579294215","119.3277","35.7263"
"118.96123107173555","35.518973917244566",4,"46%","clearnight",2,"NE","118.96123107173555","35.518973917244566","119.1027","35.6604"
"118.83616840036504","35.50685899917612",4,"48%","clearnight",2,"E","118.83616840036504","35.50685899917612","119.0362","35.5069"
"118.87128488883532","35.569736078638044",4,"47%","clearnight",2,"E","118.87128488883532","35.569736078638044","119.0713","35.5697"
"118.97060835204428","35.40924872422318",4,"48%","clearnight",2,"NE","118.97060835204428","35.40924872422318","119.1120","35.5507"
"119.51476757427015","35.432531935935245",4,"46%","clearnight",2,"NE","119.51476757427015","35.432531935935245","119.6562","35.5740"
"118.72246750823909","35.43024902417878",5,"45%","clearnight",2,"SE","118.72246750823909","35.43024902417878","118.8639","35.2888"
"119.18160179389717","35.792160494046165",5,"40%","clearnight",2,"E","119.18160179389717","35.792160494046165","119.3816","35.7922"
"119.58304811517321","35.580622601176685",4,"49%","clearnight",2,"N","119.58304811517321","35.580622601176685","119.5830","35.7806"
"119.31084419392327","35.4921544112883",3,"50%","clearnight",2,"NE","119.31084419392327","35.4921544112883","119.4523","35.6336"
"119.28062178480907","35.44268900648891",4,"49%","clearnight",2,"NE","119.28062178480907","35.44268900648891","119.4220","35.5841"
"119.27665819717623","35.67324916193959",5,"45%","clearnight",2,"E","119.27665819717623","35.67324916193959","119.4767","35.6732"
"118.8137850444062","35.62936197286578",4,"47%","clearnight",2,"E","118.8137850444062","35.62936197286578","119.0138","35.6294"
"119.36015654313658","35.644226169831356",4,"45%","clearnight",2,"N","119.36015654313658","35.644226169831356","119.3602","35.8442"
"118.84944920332643","35.8315524717552",4,"42%","clearnight",2,"E","118.84944920332643","35.8315524717552","119.0494","35.8316"
"119.22752103644646","35.57061113882293",3,"45%","clearnight",2,"NE","119.22752103644646","35.57061113882293","119.3689","35.7120"
"117.3582330259631","36.08745969417823",5,"40%","clearnight",2,"SE","117.3582330259631","36.08745969417823","117.4997","35.9460"
"117.35346150953977","36.219746080453476",5,"43%","clearnight",2,"SE","117.35346150953977","36.219746080453476","117.4949","36.0783"
"116.59368140914563","36.2569429770378",6,"41%","clearnight",2,"N","116.59368140914563","36.2569429770378","116.5937","36.4569"
"117.42914425483615","36.21742534225528",5,"43%","clearnight",2,"SE","117.42914425483615","36.21742534225528","117.5706","36.0760"
"117.29552990352224","35.79883976835168",6,"45%","clearnight",1,"NW","117.29552990352224","35.79883976835168","117.2248","35.8696"
"117.8424451030734","35.97743867519322",4,"44%","clearnight",2,"SW","117.8424451030734","35.97743867519322","117.7010","35.8360"
"117.08357423322258","36.01122131410334",5,"44%","clearnight",2,"W","117.08357423322258","36.01122131410334","116.8836","36.0112"
"116.7501967452668","35.83749582444881",6,"41%","clearnight",2,"NE","116.7501967452668","35.83749582444881","116.8916","35.9789"
"117.53988586515263","35.84980179728487",5,"44%","clearnight",2,"N","117.53988586515263","35.84980179728487","117.5399","36.0498"
"116.97923357471124","35.87931297552957",5,"42%","clearnight",2,"W","116.97923357471124","35.87931297552957","116.7792","35.8793"
"117.18825727035309","35.94848939536004",5,"41%","clearnight",2,"SW","117.18825727035309","35.94848939536004","117.0468","35.8071"
"117.12461720865518","36.00942895853981",5,"44%","clearnight",2,"W","117.12461720865518","36.00942895853981","116.9246","36.0094"
"116.96699906852857","36.22941675886487",4,"45%","clearnight",2,"NW","116.96699906852857","36.22941675886487","116.8256","36.3708"
"116.48397692552273","35.91590624513827",6,"42%","clearday",2,"NE","116.48397692552273","35.91590624513827","116.6254","36.0573"
"116.77450927108177","35.98435708905896",5,"43%","clearnight",2,"N","116.77450927108177","35.98435708905896","116.7745","36.1844"
"117.28476246859236","35.91115059579764",5,"42%","clearnight",2,"SW","117.28476246859236","35.91115059579764","117.1433","35.7697"
"117.45050270446522","36.014740442259026",5,"44%","clearnight",2,"SE","117.45050270446522","36.014740442259026","117.5919","35.8733"
"117.76322607510001","35.972616072617676",4,"44%","clearnight",2,"SW","117.76322607510001","35.972616072617676","117.6218","35.8312"
"117.35618774972458","36.091780083999424",5,"40%","clearnight",2,"SE","117.35618774972458","36.091780083999424","117.4976","35.9504"
"117.18879423233307","36.22497820055732",4,"41%","clearnight",2,"S","117.18879423233307","36.22497820055732","117.1888","36.0250"
"117.60758152762013","35.73310635654988",7,"49%","clearnight",2,"N","117.60758152762013","35.73310635654988","117.6076","35.9331"
"117.3460766123542","35.83657644816743",6,"45%","clearnight",1,"NW","117.3460766123542","35.83657644816743","117.2754","35.9073"
"116.82299675139286","36.073636587919644",5,"42%","clearnight",2,"N","116.82299675139286","36.073636587919644","116.8230","36.2736"
"116.69989858636283","36.01749410599439",5,"42%","clearnight",2,"N","116.69989858636283","36.01749410599439","116.6999","36.2175"
"116.99876437977062","36.226347682439425",4,"45%","clearnight",2,"NW","116.99876437977062","36.226347682439425","116.8573","36.3678"
"117.47380429788197","35.93074235936586",5,"42%","clearnight",2,"SE","117.47380429788197","35.93074235936586","117.6152","35.7893"
"117.31086261980462","36.236691913367125",4,"41%","clearnight",2,"S","117.31086261980462","36.236691913367125","117.3109","36.0367"
"116.72830481085158","36.056632107459926",5,"42%","clearnight",2,"N","116.72830481085158","36.056632107459926","116.7283","36.2566"
"116.7014340078545","35.812911539081355",6,"41%","clearday",2,"NE","116.7014340078545","35.812911539081355","116.8429","35.9543"
"116.19164134461906","35.93321366401148",6,"50%","clearday",2,"N","116.19164134461906","35.93321366401148","116.1916","36.1332"
"116.98206550904813","36.10275801726088",5,"43%","clearnight",2,"W","116.98206550904813","36.10275801726088","116.7821","36.1028"
"117.1014622903373","36.30258744419575",4,"45%","clearnight",2,"NW","117.1014622903373","36.30258744419575","116.9600","36.4440"
"117.52532157285727","35.72328389646442",5,"48%","clearnight",2,"N","117.52532157285727","35.72328389646442","117.5253","35.9233"
"117.33975995214057","36.09409065004103",5,"45%","clearnight",2,"SW","117.33975995214057","36.09409065004103","117.1983","35.9527"
"116.8029122645483","35.713112263465256",6,"49%","clearnight",2,"NE","116.8029122645483","35.713112263465256","116.9443","35.8545"
"117.42761730068274","36.132801925682266",5,"40%","clearnight",2,"SE","117.42761730068274","36.132801925682266","117.5690","35.9914"
"117.25410272236093","36.2538256346439",4,"47%","clearnight",2,"S","117.25410272236093","36.2538256346439","117.2541","36.0538"
"116.79035970083848","36.21763817341566",5,"43%","clearnight",2,"N","116.79035970083848","36.21763817341566","116.7904","36.4176"
"116.16218379241958","35.96539451667429",6,"48%","clearday",2,"N","116.16218379241958","35.96539451667429","116.1622","36.1654"
"117.29786911059311","36.0028315003556",5,"40%","clearnight",2,"SW","117.29786911059311","36.0028315003556","117.1564","35.8614"
"116.93403447417698","36.20218761959348",5,"41%","clearnight",2,"N","116.93403447417698","36.20218761959348","116.9340","36.4022"
"116.65200559210184","36.01245874984403",5,"42%","clearnight",2,"N","116.65200559210184","36.01245874984403","116.6520","36.2125"
"117.73983055081841","35.984924265709296",4,"40%","clearnight",2,"SE","117.73983055081841","35.984924265709296","117.8813","35.8435"
"117.15753348471063","36.32704888450742",4,"43%","clearnight",2,"S","117.15753348471063","36.32704888450742","117.1575","36.1270"
"116.63543696293131","36.07862756836281",6,"42%","clearnight",2,"NE","116.63543696293131","36.07862756836281","116.7769","36.2200"
"117.94622415729864","35.88746559146109",4,"44%","clearnight",2,"SW","117.94622415729864","35.88746559146109","117.8048","35.7460"
"116.31080948333575","35.8675503157863",6,"44%","clearday",2,"N","116.31080948333575","35.8675503157863","116.3108","36.0676"
"116.73204774559424","35.814165689719125",6,"41%","clearday",2,"NE","116.73204774559424","35.814165689719125","116.8735","35.9556"
"117.55678068593534","35.87477604931004",4,"42%","clearnight",2,"SE","117.55678068593534","35.87477604931004","117.6982","35.7334"
"116.12844845220451","35.94248884350435",6,"48%","clearday",2,"N","116.12844845220451","35.94248884350435","116.1284","36.1425"
"117.39383271489947","36.19486123433667",5,"43%","clearnight",2,"SE","117.39383271489947","36.19486123433667","117.5353","36.0534"
"117.08084251347204","35.881011944846264",5,"40%","clearnight",2,"W","117.08084251347204","35.881011944846264","116.8808","35.8810"
"117.10073726958645","36.0456947528941",5,"44%","clearnight",2,"W","117.10073726958645","36.0456947528941","116.9007","36.0457"
"116.43458270738167","36.00720054031789",6,"45%","clearday",2,"N","116.43458270738167","36.00720054031789","116.4346","36.2072"
"116.94193936379975","36.08859906927238",5,"42%","clearnight",2,"N","116.94193936379975","36.08859906927238","116.9419","36.2886"
"117.37526563916676","35.819682105497606",5,"41%","clearnight",2,"N","117.37526563916676","35.819682105497606","117.3753","36.0197"
"117.3389227348381","36.22649315749928",4,"41%","clearnight",2,"S","117.3389227348381","36.22649315749928","117.3389","36.0265"
"116.64385299050669","35.984950145988954",6,"42%","clearnight",2,"NE","116.64385299050669","35.984950145988954","116.7853","36.1264"
"116.70315645743524","35.79033381290219",6,"41%","clearday",2,"NE","116.70315645743524","35.79033381290219","116.8446","35.9318"
"117.11047150447442","36.202629692031614",4,"41%","clearnight",2,"NW","117.11047150447442","36.202629692031614","116.9691","36.3441"
"116.70744292987","36.13181483308036",5,"42%","clearnight",2,"N","116.70744292987","36.13181483308036","116.7074","36.3318"
"117.35789491781716","36.04563904470282",5,"44%","clearnight",2,"SE","117.35789491781716","36.04563904470282","117.4993","35.9042"
"117.71943953818794","36.001156900203576",4,"40%","clearnight",2,"SE","117.71943953818794","36.001156900203576","117.8609","35.8597"
"117.2740651395227","36.23292315389387",4,"41%","clearnight",2,"S","117.2740651395227","36.23292315389387","117.2741","36.0329"
"117.00147157954177","36.12056924828845",5,"43%","clearnight",2,"W","117.00147157954177","36.12056924828845","116.8015","36.1206"
"116.31995779490677","36.00046375153173",6,"40%","clearday",2,"N","116.31995779490677","36.00046375153173","116.3200","36.2005"
"117.37146123670468","36.07316536737516",5,"40%","clearnight",2,"SE","117.37146123670468","36.07316536737516","117.5129","35.9317"
"117.25191083542337","36.23096268514915",4,"41%","clearnight",2,"S","117.25191083542337","36.23096268514915","117.2519","36.0310"
"117.54986260650345","35.78995155222457",5,"44%","clearnight",2,"N","117.54986260650345","35.78995155222457","117.5499","35.9900"
"117.79509146582322","35.83320754334885",5,"45%","clearnight",2,"N","117.79509146582322","35.83320754334885","117.7951","36.0332"
"117.76595494745108","35.908483872474775",4,"43%","clearnight",2,"SW","117.76595494745108","35.908483872474775","117.6245","35.7671"
"116.22734480469227","36.01178298509751",6,"48%","clearday",2,"N","116.22734480469227","36.01178298509751","116.2273","36.2118"
"116.71024276547006","35.842188122800394",6,"41%","clearday",2,"NE","116.71024276547006","35.842188122800394","116.8517","35.9836"
"117.16821564954941","35.780172147150516",6,"44%","clearnight",1,"NW","117.16821564954941","35.780172147150516","117.0975","35.8509"
"116.69512479111904","35.92100649585557",5,"41%","clearnight",2,"N","116.69512479111904","35.92100649585557","116.6951","36.1210"
"117.41641587150933","35.9034479524533",5,"45%","clearnight",2,"SE","117.41641587150933","35.9034479524533","117.5578","35.7620"
"116.17209710678226","36.059764556499665",6,"46%","clearday",2,"N","116.17209710678226","36.059764556499665","116.1721","36.2598"
"116.72064711212388","35.851849969986304",5,"41%","clearnight",2,"N","116.72064711212388","35.851849969986304","116.7206","36.0518"
"117.61715676419966","35.87548687486505",4,"42%","clearnight",2,"SE","117.61715676419966","35.87548687486505","117.7586","35.7341"
"117.70304650066242","35.85163150942972",4,"45%","clearnight",2,"SE","117.70304650066242","35.85163150942972","117.8445","35.7102"
"117.69697857443002","35.96115533890038",4,"40%","clearnight",2,"SE","117.69697857443002","35.96115533890038","117.8384","35.8197"
"117.52088600774992","35.87035818171401",5,"42%","clearnight",2,"SE","117.52088600774992","35.87035818171401","117.6623","35.7289"
"116.09525182654778","36.08483821959016",6,"50%","clearday",2,"N","116.09525182654778","36.08483821959016","116.0953","36.2848"
"117.38835474025431","36.00133499753199",5,"44%","clearnight",2,"SE","117.38835474025431","36.00133499753199","117.5298","35.8599"
"116.43033510889205","35.89400102123347",6,"42%","clearday",2,"N","116.43033510889205","35.89400102123347","116.4303","36.0940"
"116.86069714287518","36.108906812521724",5,"42%","clearnight",2,"N","116.86069714287518","36.108906812521724","116.8607","36.3089"
"116.8971427992422","35.92480735102345",5,"42%","clearnight",2,"N","116.8971427992422","35.92480735102345","116.8971","36.1248"
"116.84843772187463","36.00871491137193",5,"43%","clearnight",2,"N","116.84843772187463","36.00871491137193","116.8484","36.2087"
"117.47845288796182","35.95713543573946",5,"44%","clearnight",2,"SE","117.47845288796182","35.95713543573946","117.6199","35.8157"
"116.96899114199195","36.182357072427386",4,"45%","clearnight",2,"NW","116.96899114199195","36.182357072427386","116.8276","36.3238"
"117.09750637200607","35.895070948183864",5,"40%","clearnight",2,"W","117.09750637200607","35.895070948183864","116.8975","35.8951"
"117.67372860753072","35.78764765667245",7,"41%","clearnight",2,"N","117.67372860753072","35.78764765667245","117.6737","35.9876"
"117.08454852563531","36.1868299252623",4,"41%","clearnight",2,"NW","117.08454852563531","36.1868299252623","116.9431","36.3283"
"116.67913721137758","35.8262611490105",6,"41%","clearday",2,"NE","116.67913721137758","35.8262611490105","116.8206","35.9677"
"116.88177443078706","35.942289547730304",5,"42%","clearnight",2,"N","116.88177443078706","35.942289547730304","116.8818","36.1423"
"116.51800863235411","35.995068709920524",6,"42%","clearday",2,"NE","116.51800863235411","35.995068709920524","116.6594","36.1365"
"117.90282766725915","35.99434179588543",4,"41%","clearnight",2,"SW","117.90282766725915","35.99434179588543","117.7614","35.8529"
"116.5599508729867","35.90834214841831",6,"42%","clearday",2,"NE","116.5599508729867","35.90834214841831","116.7014","36.0498"
"117.95206270089086","35.931619324902265",3,"43%","clearnight",2,"NW","117.95206270089086","35.931619324902265","117.8106","36.0730"
"117.40987089624075","35.943042386476755",5,"45%","clearnight",2,"SE","117.40987089624075","35.943042386476755","117.5513","35.8016"
"117.44877343807804","36.03869308057241",5,"44%","clearnight",2,"SE","117.44877343807804","36.03869308057241","117.5902","35.8973"
"117.35278083751729","36.279266762094004",5,"47%","clearnight",2,"SE","117.35278083751729","36.279266762094004","117.4942","36.1378"
"116.48138242664832","36.031812401216385",6,"42%","clearday",2,"NE","116.48138242664832","36.031812401216385","116.6228","36.1732"
"117.04545918170857","36.08126217036647",5,"43%","clearnight",2,"W","117.04545918170857","36.08126217036647","116.8455","36.0813"
"117.0356633583953","35.86756254677732",5,"42%","clearnight",2,"W","117.0356633583953","35.86756254677732","116.8357","35.8676"
"116.45239779859622","35.906802587776696",6,"42%","clearday",2,"NE","116.45239779859622","35.906802587776696","116.5938","36.0482"
"116.54220832253218","36.17913545994257",6,"43%","clearnight",2,"N","116.54220832253218","36.17913545994257","116.5422","36.3791"
"117.42040776351946","35.81820601748851",5,"41%","clearnight",2,"N","117.42040776351946","35.81820601748851","117.4204","36.0182"
"117.40117488263891","35.94523922809142",5,"45%","clearnight",2,"SE","117.40117488263891","35.94523922809142","117.5426","35.8038"
"116.0900153844391","36.03573424389416",6,"47%","clearday",2,"N","116.0900153844391","36.03573424389416","116.0900","36.2357"
"116.36294529992331","35.820198006570116",6,"41%","clearday",1,"SE","116.36294529992331","35.820198006570116","116.4337","35.7495"
"117.62395640868795","35.80414497971052",7,"42%","clearnight",2,"N","117.62395640868795","35.80414497971052","117.6240","36.0041"
"117.57732903879142","36.076677399668384",4,"45%","clearnight",2,"SE","117.57732903879142","36.076677399668384","117.7188","35.9353"
"117.46661880347193","35.942998454436804",5,"42%","clearnight",2,"SE","117.46661880347193","35.942998454436804","117.6080","35.8016"
"117.20263922698325","35.80865990634902",6,"44%","clearnight",1,"NW","117.20263922698325","35.80865990634902","117.1319","35.8794"
"116.11984233543456","35.98234813030868",6,"47%","clearday",2,"N","116.11984233543456","35.98234813030868","116.1198","36.1823"
"117.03837977046574","36.280528400216475",4,"41%","clearnight",2,"NW","117.03837977046574","36.280528400216475","116.8970","36.4219"
"116.26189823388272","36.04474286450689",6,"40%","clearday",2,"N","116.26189823388272","36.04474286450689","116.2619","36.2447"
"117.21202316134162","36.31192275090996",4,"43%","clearnight",2,"S","117.21202316134162","36.31192275090996","117.2120","36.1119"
"116.46247449069818","36.02570266644783",6,"42%","clearday",2,"NE","116.46247449069818","36.02570266644783","116.6039","36.1671"
"117.35078895654603","36.35335124564988",2,"47%","clearnight",2,"NE","117.35078895654603","36.35335124564988","117.4922","36.4948"
"116.85109180210098","35.9648430532539",5,"45%","clearnight",2,"N","116.85109180210098","35.9648430532539","116.8511","36.1648"
"117.32619797876204","36.04508080731295",5,"40%","clearnight",2,"SW","117.32619797876204","36.04508080731295","117.1848","35.9037"
"117.33056247975547","35.90831812300946",5,"42%","clearnight",2,"SW","117.33056247975547","35.90831812300946","117.1891","35.7669"
"116.6481329389833","36.29570657156414",6,"41%","clearnight",2,"N","116.6481329389833","36.29570657156414","116.6481","36.4957"
"116.18220347210811","36.003844863040015",6,"48%","clearday",2,"N","116.18220347210811","36.003844863040015","116.1822","36.2038"
"117.4241240540148","35.97233978180549",5,"44%","clearnight",2,"SE","117.4241240540148","35.97233978180549","117.5655","35.8309"
"116.97076752620622","35.82525081436442",5,"43%","clearnight",2,"NE","116.97076752620622","35.82525081436442","117.1122","35.9667"
"116.64862863530993","36.23368878588884",6,"44%","clearnight",2,"N","116.64862863530993","36.23368878588884","116.6486","36.4337"
"117.11280501860921","36.163699619486025",4,"41%","clearnight",2,"NW","117.11280501860921","36.163699619486025","116.9714","36.3051"
"117.0510984305238","36.13252735166115",5,"41%","clearnight",2,"W","117.0510984305238","36.13252735166115","116.8511","36.1325"
"117.26129125543389","36.308274864218376",4,"47%","clearnight",2,"S","117.26129125543389","36.308274864218376","117.2613","36.1083"
"116.81336006995855","36.26909736063132",5,"42%","clearnight",2,"N","116.81336006995855","36.26909736063132","116.8134","36.4691"
"116.85277747971011","35.785933982099685",6,"42%","clearnight",2,"NE","116.85277747971011","35.785933982099685","116.9942","35.9274"
"117.80368067239363","35.81002548612888",5,"45%","clearnight",2,"N","117.80368067239363","35.81002548612888","117.8037","36.0100"
"117.1377132374427","36.05544713131939",5,"41%","clearnight",2,"W","117.1377132374427","36.05544713131939","116.9377","36.0554"
"117.05978956290943","36.01847963842175",5,"44%","clearnight",2,"W","117.05978956290943","36.01847963842175","116.8598","36.0185"
"116.30525412618377","35.991142937282795",6,"40%","clearday",2,"N","116.30525412618377","35.991142937282795","116.3053","36.1911"
"116.53286919137858","35.97840832589198",6,"42%","clearday",2,"NE","116.53286919137858","35.97840832589198","116.6743","36.1198"
"116.24167116860548","36.06859330653508",6,"46%","clearday",2,"N","116.24167116860548","36.06859330653508","116.2417","36.2686"
"117.59508778961002","35.81482380202738",7,"42%","clearnight",2,"N","117.59508778961002","35.81482380202738","117.5951","36.0148"
"117.57167647533588","35.80090428714713",7,"42%","clearnight",2,"N","117.57167647533588","35.80090428714713","117.5717","36.0009"
"116.99111937172717","35.8190227377271",5,"43%","clearnight",2,"NE","116.99111937172717","35.8190227377271","117.1325","35.9604"
"117.18618702507352","35.809906431379936",6,"44%","clearnight",1,"NW","117.18618702507352","35.809906431379936","117.1155","35.8806"
"117.27069315673745","36.088285498205366",5,"45%","clearnight",2,"SW","117.27069315673745","36.088285498205366","117.1293","35.9469"
"117.42671009943257","35.801256698253994",5,"41%","clearnight",2,"N","117.42671009943257","35.801256698253994","117.4267","36.0013"
"116.18470643257969","35.9357848288407",6,"50%","clearday",2,"N","116.18470643257969","35.9357848288407","116.1847","36.1358"
"117.1215693987359","36.33188533316997",4,"45%","clearnight",2,"NW","117.1215693987359","36.33188533316997","116.9801","36.4733"
"116.64090676446338","35.97026382954481",6,"42%","clearnight",2,"NE","116.64090676446338","35.97026382954481","116.7823","36.1117"
"117.20879950659771","36.249036647957126",4,"41%","clearnight",2,"S","117.20879950659771","36.249036647957126","117.2088","36.0490"
