"longitude","latitude","temperature","apparent_temperature","humidity","skycon","air_quality_aqi","air_quality_pm25","wind_start_longitude","wind_start_latitude","wind_end_longitude","wind_end_latitude"
"118.2597","36.8923",8.2,5.7,0.47,"FOG",93,67,"118.2597","36.8923","118.1805","36.7240"
"119.4941","37.6023",10.5,7,0.6,"CLOUDY",73,48,"119.4941","37.6023","119.5411","37.1436"
"118.0622","36.987",9.18,6.8,0.53,"FOG",72,43,"118.0622","36.987","118.0075","36.7787"
"118.6053","37.3657",8.24,5.4,0.5,"FOG",72,45,"118.6053","37.3657","118.7395","37.1496"
"118.3584","37.2237",6.41,3.8,0.58,"FOG",86,64,"118.3584","37.2237","118.4588","37.0307"
"120.1359","37.2237",3.92,0.7,0.47,"FOG",67,45,"120.1359","37.2237","120.2127","36.9995"
"119.8891","36.8923",8.27,5.6,0.61,"FOG",67,45,"119.8891","36.8923","119.9949","36.6468"
"117.3709","36.8923",7.38,5.1,0.63,"FOG",67,41,"117.3709","36.8923","117.4093","36.7005"
"120.6297","36.845",7.46,5.2,0.54,"FOG",72,42,"120.6297","36.845","120.5754","36.6968"
"117.3216","37.2237",6.29,4.4,0.74,"FOG",67,41,"117.3216","37.2237","117.3793","37.0869"
"119.2472","37.3657",9.84,6.2,0.62,"CLOUDY",73,48,"119.2472","37.3657","119.4329","36.9348"
"120.9753","36.9397",3.75,1.9,0.69,"FOG",89,59,"120.9753","36.9397","120.9764","36.8677"
"118.2597","37.5077",9.68,7.2,0.58,"FOG",77,48,"118.2597","37.5077","118.3484","37.2718"
"120.7284","37.3657",8.66,5.9,0.4,"FOG",89,59,"120.7284","37.3657","120.6873","37.1613"
"119.5434","38.3596",10.95,9,0.59,"FOG",76,52,"119.5434","38.3596","119.5443","38.1598"
"120.5803","37.413",5.31,2.4,0.52,"FOG",89,59,"120.5803","37.413","120.5820","37.1844"
"118.9016","37.2237",8.24,4.9,0.5,"CLOUDY",73,48,"118.9016","37.2237","119.1009","36.9498"
"119.8891","37.2237",8.29,4.9,0.47,"CLOUDY",67,45,"119.8891","37.2237","119.9619","36.8917"
"120.0866","37.3657",8.29,5.2,0.47,"FOG",67,45,"120.0866","37.3657","120.1743","37.0920"
"117.2228","36.987",7,5,0.63,"FOG",67,41,"117.2228","36.987","117.3134","36.8829"
"117.3216","36.8923",7.02,4.9,0.63,"FOG",67,41,"117.3216","36.8923","117.3691","36.7371"
"118.7041","37.5077",8.24,5.2,0.5,"FOG",81,49,"118.7041","37.5077","118.8077","37.2419"
"118.0622","37.2237",6.41,3.4,0.58,"FOG",73,48,"118.0622","37.2237","118.1200","36.9553"
"117.4697","37.3657",6.77,4.6,0.64,"FOG",84,51,"117.4697","37.3657","117.4555","37.2055"
"119.3953","36.987",10.73,7.2,0.39,"CLOUDY",67,45,"119.3953","36.987","119.5435","36.6454"
"120.9259","36.9397",3.75,1.8,0.69,"FOG",89,59,"120.9259","36.9397","120.9256","36.8614"
"120.6791","37.4603",9.26,6.5,0.4,"FOG",89,59,"120.6791","37.4603","120.6340","37.2304"
"119.1978","36.987",10.73,7.5,0.39,"CLOUDY",67,45,"119.1978","36.987","119.3122","36.6740"
"120.9259","36.845",3.75,2,0.69,"FOG",72,42,"120.9259","36.845","120.9229","36.7959"
"119.3953","36.9397",10.73,7.3,0.39,"CLOUDY",67,45,"119.3953","36.9397","119.5215","36.6006"
"117.4697","36.9397",7.4,4.7,0.63,"FOG",67,41,"117.4697","36.9397","117.4749","36.6821"
"120.3334","36.987",8.45,6,0.54,"FOG",72,42,"120.3334","36.987","120.2745","36.7783"
"117.4697","36.987",7.02,4.4,0.63,"FOG",67,41,"117.4697","36.987","117.4754","36.7489"
"119.6422","36.9397",10.73,7.3,0.39,"CLOUDY",67,45,"119.6422","36.9397","119.7904","36.6060"
"119.6422","37.2237",8.29,4.2,0.47,"CLOUDY",67,45,"119.6422","37.2237","119.7515","36.7730"
"118.5559","36.9397",8.84,6.2,0.52,"FOG",93,67,"118.5559","36.9397","118.5232","36.6932"
"118.3091","37.2237",7.86,5.4,0.58,"FOG",86,64,"118.3091","37.2237","118.4001","37.0298"
"119.4447","37.2237",10.73,6.5,0.39,"CLOUDY",67,45,"119.4447","37.2237","119.6210","36.7660"
"120.5803","36.987",7.46,5.1,0.54,"FOG",72,42,"120.5803","36.987","120.5390","36.8140"
"120.3334","37.3183",3.76,0.6,0.52,"FOG",89,59,"120.3334","37.3183","120.4239","37.1054"
"117.2228","36.8923",7.02,5.1,0.63,"FOG",67,41,"117.2228","36.8923","117.2847","36.7818"
"118.2103","37.3657",7.9,5.2,0.58,"FOG",84,55,"118.2103","37.3657","118.3062","37.1323"
"120.7284","36.845",4.05,2,0.69,"FOG",72,42,"120.7284","36.845","120.6953","36.7362"
"118.6053","36.987",9.13,6.5,0.52,"FOG",93,67,"118.6053","36.987","118.6081","36.7305"
"120.5309","36.845",7.46,4.9,0.54,"FOG",72,42,"120.5309","36.845","120.4493","36.6430"
"119.6422","36.8923",10.73,7.4,0.39,"CLOUDY",67,45,"119.6422","36.8923","119.7673","36.5762"
"117.8647","36.8923",7.41,4.6,0.48,"FOG",67,44,"117.8647","36.8923","117.8392","36.6663"
"120.2841","36.987",7.16,4.5,0.54,"FOG",72,42,"120.2841","36.987","120.2253","36.7773"
"118.7041","36.9397",8.84,5.9,0.52,"FOG",93,67,"118.7041","36.9397","118.6959","36.6533"
"119.4447","36.9397",10.73,7.2,0.39,"CLOUDY",67,45,"119.4447","36.9397","119.5772","36.5947"
"117.6178","37.2237",8.77,6.3,0.5,"FOG",84,51,"117.6178","37.2237","117.6009","37.0159"
"120.3828","37.1763",5.61,2.9,0.52,"FOG",89,59,"120.3828","37.1763","120.4262","36.9819"
"118.9509","36.8923",8.84,5.8,0.52,"FOG",68,44,"118.9509","36.8923","118.9945","36.5788"
"117.1241","36.7503",12.32,10.1,0.34,"FOG",55,36,"117.1241","36.7503","117.2053","36.6032"
"118.1116","36.987",9.18,6.8,0.53,"FOG",72,43,"118.1116","36.987","118.0543","36.7837"
"120.6297","38.3596",8.84,6.4,0.72,"FOG",40,21,"120.6297","38.3596","120.3933","38.1889"
"118.8028","36.987",8.84,5.9,0.52,"FOG",68,44,"118.8028","36.987","118.8654","36.7004"
"117.5684","37.2237",8.77,6.3,0.5,"FOG",84,51,"117.5684","37.2237","117.5503","37.0232"
"118.1609","36.987",9.18,6.9,0.53,"FOG",72,43,"118.1609","36.987","118.1010","36.8033"
"117.1241","37.0343",7.02,4.8,0.63,"FOG",67,41,"117.1241","37.0343","117.2317","36.8919"
"120.3334","36.9397",7.46,4.9,0.54,"FOG",72,42,"120.3334","36.9397","120.2639","36.7323"
"120.0866","36.845",8.27,6.2,0.61,"FOG",72,42,"120.0866","36.845","120.1168","36.6758"
"119.1484","36.987",10.73,7.5,0.42,"CLOUDY",67,45,"119.1484","36.987","119.2734","36.6767"
"120.8766","36.8923",4.05,2.2,0.69,"FOG",72,42,"120.8766","36.8923","120.8705","36.8178"
"119.6916","36.845",10.43,7.2,0.39,"CLOUDY",67,45,"119.6916","36.845","119.8145","36.5442"
"119.4941","36.987",7.27,3.3,0.39,"CLOUDY",67,45,"119.4941","36.987","119.6508","36.6328"
"117.9141","36.987",9.18,6.6,0.53,"FOG",64,38,"117.9141","36.987","117.8808","36.7360"
"120.1853","37.1763",7.39,4.7,0.47,"FOG",72,42,"120.1853","37.1763","120.2448","36.9705"
"120.1359","36.845",8.27,6.2,0.61,"FOG",72,42,"120.1359","36.845","120.1424","36.6663"
"119.2966","37.1763",10.73,6.8,0.39,"CLOUDY",67,45,"119.2966","37.1763","119.4875","36.7794"
"119.9384","36.845",7.97,5.7,0.61,"FOG",67,45,"119.9384","36.845","120.0187","36.6591"
"117.1241","36.9397",7.02,4.8,0.63,"FOG",67,41,"117.1241","36.9397","117.2281","36.7987"
"120.7778","36.987",3.45,1.3,0.69,"FOG",72,42,"120.7778","36.987","120.7834","36.8821"
"119.5434","36.1824",10.05,7.1,0.48,"FOG",65,39,"119.5434","36.1824","119.4870","35.8786"
"120.0372","36.845",8.27,6.2,0.61,"FOG",72,42,"120.0372","36.845","120.1060","36.6967"
"120.9259","37.1763",8.96,6.7,0.4,"CLOUDY",89,59,"120.9259","37.1763","120.8847","37.0371"
"119.6916","37.4603",8.29,4.2,0.47,"CLOUDY",67,45,"119.6916","37.4603","119.7403","37.0027"
"118.8028","36.845",8.16,5,0.52,"FOG",68,44,"118.8028","36.845","118.7791","36.5312"
"119.4447","36.845",10.2,6.8,0.39,"CLOUDY",67,45,"119.4447","36.845","119.5285","36.5125"
"120.0372","36.9397",11.04,9.2,0.61,"FOG",72,42,"120.0372","36.9397","120.0726","36.7388"
"120.3334","38.3596",10.86,8.5,0.65,"FOG",40,21,"120.3334","38.3596","120.0857","38.1882"
"117.4203","37.2237",6.29,4.2,0.74,"FOG",67,41,"117.4203","37.2237","117.4300","37.0563"
"120.7284","36.9397",3.64,1.5,0.69,"FOG",72,42,"120.7284","36.9397","120.7081","36.8297"
"117.1241","36.8923",7.02,4.8,0.63,"FOG",67,41,"117.1241","36.8923","117.2216","36.7507"
"119.4447","37.3657",8.29,3.9,0.47,"CLOUDY",73,48,"119.4447","37.3657","119.5892","36.8879"
"120.1359","36.9397",7.97,5.7,0.61,"FOG",72,42,"120.1359","36.9397","120.1370","36.7456"
"117.0747","36.2297",5.34,2.7,0.57,"FOG",61,30,"117.0747","36.2297","117.2128","36.0820"
"118.3091","37.3657",6.41,3.7,0.58,"FOG",86,64,"118.3091","37.3657","118.4112","37.1525"
"117.7166","37.0817",8.77,6.2,0.5,"FOG",67,44,"117.7166","37.0817","117.7109","36.8508"
"117.5191","37.2237",7.38,5.2,0.64,"FOG",84,51,"117.5191","37.2237","117.4990","37.0376"
"117.3709","37.2237",6.29,4.3,0.74,"FOG",67,41,"117.3709","37.2237","117.4028","37.0716"
"120.7778","37.3183",8.66,6.1,0.4,"FOG",89,59,"120.7778","37.3183","120.7422","37.1425"
"120.6791","36.0404",9.32,4.9,0.64,"CLOUDY",53,26,"120.6791","36.0404","120.2648","35.6169"
"118.3091","36.9397",9.68,7.4,0.47,"FOG",93,67,"118.3091","36.9397","118.2341","36.7705"
"117.0747","37.697",6.07,3.3,0.71,"FOG",75,55,"117.0747","37.697","117.0225","37.4254"
"119.0497","36.703",10.73,7.5,0.42,"CLOUDY",68,44,"119.0497","36.703","119.0248","36.3637"
"118.6053","37.3183",8.24,5.4,0.5,"FOG",72,45,"118.6053","37.3183","118.7507","37.1041"
"118.0128","36.0877",7.13,4.6,0.53,"LIGHT_HAZE",107,81,"118.0128","36.0877","118.0754","35.9078"
"117.3709","36.845",7.38,5.1,0.63,"FOG",61,37,"117.3709","36.845","117.4112","36.6475"
"118.1609","37.3183",6.41,3.5,0.58,"FOG",73,48,"118.1609","37.3183","118.2494","37.0788"
"118.4078","37.2237",8.24,5.6,0.5,"FOG",86,64,"118.4078","37.2237","118.5176","37.0318"
"119.0497","36.987",8.4,5.3,0.52,"FOG",67,45,"119.0497","36.987","119.1645","36.6924"
"120.9259","36.703",7.05,5.5,0.56,"FOG",72,42,"120.9259","36.703","120.9116","36.6703"
"119.0003","36.8923",8.84,5.7,0.52,"FOG",68,44,"119.0003","36.8923","119.0367","36.5749"
"118.8522","36.9397",8.84,5.8,0.52,"FOG",68,44,"118.8522","36.9397","118.8993","36.6401"
"120.2347","36.845",8.27,6,0.61,"FOG",72,42,"120.2347","36.845","120.1639","36.6441"
"117.9141","36.0877",8.29,5.9,0.53,"LIGHT_HAZE",107,81,"117.9141","36.0877","118.0133","35.9125"
"117.2228","36.2297",6.15,3.9,0.66,"FOG",66,48,"117.2228","36.2297","117.3012","36.0831"
"119.8891","37.1763",7.92,4.4,0.47,"CLOUDY",67,45,"119.8891","37.1763","119.9682","36.8291"
"119.2472","36.1824",9.08,5.6,0.44,"CLOUDY",71,50,"119.2472","36.1824","119.1085","35.8593"
"118.1116","37.1763",7.04,4.2,0.5,"FOG",86,64,"118.1116","37.1763","118.1354","36.9396"
"120.2347","37.1763",5.61,2.9,0.52,"FOG",72,42,"120.2347","37.1763","120.2907","36.9805"
"120.7284","36.8923",4.05,2,0.69,"FOG",72,42,"120.7284","36.8923","120.7087","36.7910"
"119.6916","37.1763",8.29,4.4,0.47,"CLOUDY",67,45,"119.6916","37.1763","119.7984","36.7583"
"117.1241","37.0817",7.02,4.7,0.63,"FOG",67,41,"117.1241","37.0817","117.2308","36.9213"
"119.3459","36.845",10.73,7.5,0.39,"CLOUDY",67,45,"119.3459","36.845","119.4224","36.5218"
"120.3828","36.8923",7.46,4.8,0.54,"FOG",72,42,"120.3828","36.8923","120.3076","36.6850"
"120.3828","36.987",8.45,6,0.54,"FOG",72,42,"120.3828","36.987","120.3218","36.7792"
"120.7778","37.0343",4.05,2,0.69,"FOG",89,59,"120.7778","37.0343","120.7834","36.9210"
"120.4816","37.1763",5.91,3.2,0.52,"FOG",89,59,"120.4816","37.1763","120.5105","36.9801"
"118.9016","37.1763",8.24,5,0.5,"CLOUDY",73,48,"118.9016","37.1763","119.0785","36.9002"
"118.0128","36.8923",7.41,4.7,0.48,"FOG",72,43,"118.0128","36.8923","117.9802","36.6727"
"118.2597","37.0817",9.18,7.1,0.53,"FOG",86,64,"118.2597","37.0817","118.2456","36.9275"
"120.5309","36.987",7.46,5,0.54,"FOG",72,42,"120.5309","36.987","120.4761","36.7942"
"117.4697","36.8923",7.38,4.1,0.39,"FOG",61,37,"117.4697","36.8923","117.4926","36.6139"
"120.4322","36.8923",7.46,4.8,0.54,"FOG",72,42,"120.4322","36.8923","120.3506","36.6839"
"117.7659","37.3183",8.77,6.2,0.5,"FOG",84,51,"117.7659","37.3183","117.7829","37.0894"
"117.8153","37.0817",8.77,6.1,0.5,"FOG",64,38,"117.8153","37.0817","117.8073","36.8364"
"117.5191","37.4603",6.16,4,0.64,"FOG",73,49,"117.5191","37.4603","117.5064","37.3066"
"119.5928","36.987",10.73,7.2,0.39,"CLOUDY",67,45,"119.5928","36.987","119.7550","36.6469"
"120.9259","37.271",7.76,5.2,0.4,"CLOUDY",89,59,"120.9259","37.271","120.8634","37.1115"
"118.4572","36.9397",9.68,7.1,0.47,"FOG",93,67,"118.4572","36.9397","118.3928","36.7232"
"118.1116","37.0817",9.18,6.8,0.53,"FOG",72,43,"118.1116","37.0817","118.0856","36.8751"
"118.4078","36.987",9.68,7.2,0.47,"FOG",93,67,"118.4078","36.987","118.3682","36.7799"
"120.2841","37.0343",7.16,4.5,0.54,"FOG",72,42,"120.2841","37.0343","120.2343","36.8250"
"120.6297","37.1763",3.45,1,0.69,"FOG",89,59,"120.6297","37.1763","120.6358","37.0117"
"120.8272","37.1763",9.26,7,0.4,"FOG",89,59,"120.8272","37.1763","120.8075","37.0364"
"118.4572","36.8923",9.68,7.1,0.47,"FOG",93,67,"118.4572","36.8923","118.3864","36.6721"
"119.7409","36.8923",8.57,5.6,0.61,"CLOUDY",67,45,"119.7409","36.8923","119.8706","36.5931"
"118.6547","36.8923",8.84,6,0.52,"FOG",93,67,"118.6547","36.8923","118.6251","36.6158"
"118.2597","36.845",8.2,5.6,0.47,"FOG",93,67,"118.2597","36.845","118.1688","36.6577"
"119.2966","36.987",8.86,5.2,0.39,"CLOUDY",67,45,"119.2966","36.987","119.4363","36.6552"
"118.6547","37.1763",8.24,5.4,0.5,"FOG",72,45,"118.6547","37.1763","118.7844","36.9484"
"119.8397","36.987",8.29,5,0.47,"CLOUDY",67,45,"119.8397","36.987","119.9821","36.6956"
"118.0128","36.1824",7.13,4.6,0.53,"FOG",107,81,"118.0128","36.1824","118.0452","35.9813"
"117.9634","36.987",9.18,6.6,0.53,"FOG",64,38,"117.9634","36.987","117.9271","36.7407"
"117.9141","37.129",8.77,5.9,0.5,"FOG",84,51,"117.9141","37.129","117.9177","36.8602"
"119.4447","36.8923",10.2,6.8,0.39,"CLOUDY",67,45,"119.4447","36.8923","119.5341","36.5597"
"120.6297","36.1824",3.62,-0.2,0.64,"CLOUDY",38,24,"120.6297","36.1824","120.3990","35.8868"
"120.2347","36.703",8.57,6.3,0.61,"FOG",72,42,"120.2347","36.703","120.1564","36.5072"
"119.7409","36.987",7,3.4,0.47,"CLOUDY",67,45,"119.7409","36.987","119.8981","36.6722"
"117.3216","37.1763",7.02,5,0.63,"FOG",67,41,"117.3216","37.1763","117.3808","37.0424"
"118.2597","37.271",6.41,3.7,0.58,"FOG",86,64,"118.2597","37.271","118.3651","37.0698"
"118.4078","36.845",9.68,7.1,0.47,"FOG",93,67,"118.4078","36.845","118.3199","36.6343"
"120.9259","37.0817",2.85,0.6,0.69,"FOG",89,59,"120.9259","37.0817","120.9074","36.9646"
"118.4078","36.9397",9.68,7.2,0.47,"FOG",93,67,"118.4078","36.9397","118.3484","36.7352"
"120.1853","37.6023",6.03,2.6,0.61,"CLOUDY",75,53,"120.1853","37.6023","120.2215","37.2604"
"117.5191","37.1763",8.77,6.3,0.5,"FOG",67,41,"117.5191","37.1763","117.4990","36.9775"
"120.6791","37.0817",3.45,1.1,0.69,"FOG",89,59,"120.6791","37.0817","120.6748","36.9378"
"117.6178","36.8923",11.18,8.4,0.39,"FOG",61,37,"117.6178","36.8923","117.6150","36.6349"
"117.8153","37.1763",8.95,6.2,0.5,"FOG",84,51,"117.8153","37.1763","117.8160","36.9252"
"117.5684","37.1763",8.77,6.3,0.5,"FOG",84,51,"117.5684","37.1763","117.5500","36.9713"
"120.6297","37.129",3.15,0.6,0.69,"FOG",89,59,"120.6297","37.129","120.6293","36.9652"
"120.5309","37.0343",7.16,4.7,0.54,"FOG",72,42,"120.5309","37.0343","120.4961","36.8458"
"120.7778","38.3596",8.84,6.5,0.72,"FOG",40,21,"120.7778","38.3596","120.5506","38.2082"
"119.5928","37.1763",8.29,4.2,0.47,"CLOUDY",67,45,"119.5928","37.1763","119.7299","36.7423"
"117.0747","36.845",7.02,4.7,0.63,"FOG",63,37,"117.0747","36.845","117.1815","36.6887"
"120.2347","37.129",5.61,2.9,0.52,"FOG",72,42,"120.2347","37.129","120.2627","36.9287"
"119.7409","37.0343",7,3.3,0.47,"CLOUDY",67,45,"119.7409","37.0343","119.9053","36.7036"
"118.9509","37.1763",8.84,5.6,0.52,"CLOUDY",73,48,"118.9509","37.1763","119.1364","36.8904"
"117.7166","37.1763",8.77,6.2,0.5,"FOG",84,51,"117.7166","37.1763","117.7058","36.9465"
"119.9878","37.129",7.39,4.3,0.47,"FOG",67,45,"119.9878","37.129","120.0627","36.8599"
"119.0497","37.0343",8.84,5.7,0.52,"FOG",67,45,"119.0497","37.0343","119.1858","36.7419"
"119.6422","37.0817",8.29,4.5,0.47,"CLOUDY",67,45,"119.6422","37.0817","119.7896","36.7051"
"119.2966","36.7977",10.73,7.6,0.42,"FOG",67,45,"119.2966","36.7977","119.3405","36.4858"
"118.7534","37.0343",8.84,5.9,0.52,"FOG",68,44,"118.7534","37.0343","118.8314","36.7558"
"119.0991","37.0343",10.73,7.6,0.42,"FOG",67,45,"119.0991","37.0343","119.2231","36.7385"
"117.6672","37.1763",8.77,6.2,0.5,"FOG",84,51,"117.6672","37.1763","117.6546","36.9517"
"118.5559","37.1763",8.24,5.5,0.5,"FOG",86,64,"118.5559","37.1763","118.6757","36.9670"
"117.1241","37.1763",5.57,3.3,0.74,"FOG",67,41,"117.1241","37.1763","117.2211","37.0096"
"119.5928","37.0817",10.73,7,0.39,"CLOUDY",67,45,"119.5928","37.0817","119.7459","36.6974"
"117.9634","37.0343",9.18,6.5,0.53,"FOG",64,38,"117.9634","37.0343","117.9318","36.7707"
"119.6422","36.7977",10.73,7.5,0.39,"CLOUDY",67,45,"119.6422","36.7977","119.7407","36.4865"
"120.6791","36.7503",3.95,1.4,0.54,"FOG",72,42,"120.6791","36.7503","120.6146","36.6209"
"119.9878","36.703",8.57,6.5,0.61,"FOG",72,42,"119.9878","36.703","120.0527","36.5351"
"119.0991","37.1763",8.84,5.4,0.52,"CLOUDY",73,48,"119.0991","37.1763","119.2942","36.8452"
"117.1241","36.703",12.32,9.9,0.34,"FOG",55,36,"117.1241","36.703","117.2150","36.5312"
"119.2966","37.129",10.73,6.9,0.39,"CLOUDY",67,45,"119.2966","37.129","119.4754","36.7493"
"118.8028","36.7977",8.84,5.7,0.52,"CLOUDY",68,44,"118.8028","36.7977","118.7572","36.4730"
"119.5928","36.703",10.73,7.5,0.39,"CLOUDY",67,45,"119.5928","36.703","119.6515","36.3780"
"120.4816","37.129",5.61,2.9,0.52,"FOG",89,59,"120.4816","37.129","120.4826","36.9301"
"120.5803","36.703",7.76,5.3,0.54,"FOG",72,42,"120.5803","36.703","120.4948","36.5214"
"118.5066","36.7503",7.32,4.7,0.68,"FOG",93,67,"118.5066","36.7503","118.3990","36.5118"
"118.2597","36.703",9.08,6.4,0.47,"FOG",93,67,"118.2597","36.703","118.1572","36.4873"
"118.4078","37.3657",8.24,5.6,0.5,"FOG",77,48,"118.4078","37.3657","118.5170","37.1659"
"119.6422","36.703",10.73,7.6,0.39,"FOG",67,45,"119.6422","36.703","119.7064","36.4007"
"119.8891","36.7977",8.57,6.3,0.61,"FOG",67,45,"119.8891","36.7977","119.9783","36.5980"
"119.3459","37.129",10.73,6.9,0.39,"CLOUDY",67,45,"119.3459","37.129","119.5213","36.7385"
"117.4697","36.703",12.78,9.9,0.32,"FOG",61,37,"117.4697","36.703","117.5139","36.4287"
"117.8647","36.7977",10.05,7.5,0.39,"FOG",67,44,"117.8647","36.7977","117.8367","36.5899"
"119.3953","37.0817",10.73,7,0.39,"CLOUDY",67,45,"119.3953","37.0817","119.5606","36.7015"
"117.5191","36.7977",10.59,7.4,0.32,"FOG",61,37,"117.5191","36.7977","117.5477","36.5045"
"117.0747","37.0343",7.02,4.7,0.63,"FOG",67,41,"117.0747","37.0343","117.1902","36.8772"
"118.6547","37.0817",8.84,6.1,0.52,"FOG",86,64,"118.6547","37.0817","118.7293","36.8344"
"118.3091","36.7977",9.38,6.8,0.47,"FOG",93,67,"118.3091","36.7977","118.2141","36.6014"
"117.3709","36.7503",13.08,10.5,0.32,"FOG",61,37,"117.3709","36.7503","117.4114","36.5244"
"120.9259","36.7503",7.05,5.6,0.56,"FOG",72,42,"120.9259","36.7503","120.9203","36.7307"
"120.8272","36.6557",7.05,5.2,0.56,"FOG",72,42,"120.8272","36.6557","120.7808","36.5807"
"120.8766","36.6557",7.05,5.3,0.56,"FOG",72,42,"120.8766","36.6557","120.8354","36.5856"
"119.4941","37.0817",10.73,6.9,0.39,"CLOUDY",67,45,"119.4941","37.0817","119.6580","36.6839"
"119.7409","37.129",8.29,4.5,0.47,"CLOUDY",67,45,"119.7409","37.129","119.8547","36.7434"
"118.9509","37.129",8.84,5.7,0.52,"CLOUDY",73,48,"118.9509","37.129","119.1125","36.8427"
"119.5928","37.129",8.29,4.3,0.47,"CLOUDY",67,45,"119.5928","37.129","119.7378","36.7198"
"118.6547","36.703",7.62,4.7,0.68,"FOG",68,44,"118.6547","36.703","118.5539","36.4030"
"118.4572","37.0817",9.68,7.2,0.47,"FOG",86,64,"118.4572","37.0817","118.4800","36.8660"
"119.7903","37.129",8.29,4.6,0.47,"CLOUDY",67,45,"119.7903","37.129","119.9135","36.7656"
"118.5559","37.129",8.84,6.2,0.52,"FOG",86,64,"118.5559","37.129","118.6514","36.9098"
"119.8397","37.129",8.29,4.9,0.47,"CLOUDY",67,45,"119.8397","37.129","119.9347","36.7977"
"119.0991","37.129",8.84,5.5,0.52,"CLOUDY",67,45,"119.0991","37.129","119.2745","36.8212"
"118.5066","37.129",9.68,7.2,0.47,"FOG",86,64,"118.5066","37.129","118.5723","36.9201"
"119.0003","37.129",8.84,5.6,0.52,"CLOUDY",67,45,"119.0003","37.129","119.1686","36.8358"
"118.4572","37.129",9.68,7.2,0.47,"FOG",86,64,"118.4572","37.129","118.5214","36.9294"
"118.3091","37.129",9.18,7,0.53,"FOG",86,64,"118.3091","37.129","118.3346","36.9541"
"117.7166","37.129",8.77,6.2,0.5,"FOG",84,51,"117.7166","37.129","117.7084","36.8987"
"117.1241","37.3657",6.29,3.9,0.74,"FOG",67,41,"117.1241","37.3657","117.1770","37.1554"
"120.6791","36.7977",7.76,5.6,0.54,"FOG",72,42,"120.6791","36.7977","120.6146","36.6683"
"120.6297","36.703",7.76,5.4,0.54,"FOG",72,42,"120.6297","36.703","120.5524","36.5408"
"118.0622","37.129",9.18,6.6,0.53,"FOG",72,43,"118.0622","37.129","118.0554","36.8780"
"120.0866","36.703",8.57,6.5,0.61,"FOG",72,42,"120.0866","36.703","120.1073","36.5296"
"119.8397","36.7503",8.57,6,0.61,"FOG",67,45,"119.8397","36.7503","119.9372","36.5088"
"119.0497","36.7977",11.58,8.4,0.42,"CLOUDY",68,44,"119.0497","36.7977","119.0221","36.4535"
"120.4816","36.7503",7.76,5.1,0.54,"FOG",72,42,"120.4816","36.7503","120.3835","36.5375"
"119.6422","37.3657",8.29,4.1,0.47,"CLOUDY",67,45,"119.6422","37.3657","119.7230","36.8999"
"118.6053","36.703",7.32,4.5,0.68,"FOG",93,67,"118.6053","36.703","118.4885","36.4329"
"120.4322","37.0817",7.46,5,0.54,"FOG",72,42,"120.4322","37.0817","120.4144","36.8803"
"118.6053","37.129",8.24,5.4,0.5,"FOG",86,64,"118.6053","37.129","118.7020","36.8963"
"118.5066","37.555",9.65,7,0.47,"FOG",81,49,"118.5066","37.555","118.5836","37.3312"
"118.6547","37.555",8.24,5.3,0.5,"FOG",81,49,"118.6547","37.555","118.7464","37.3036"
"117.5191","37.6497",4.67,2.2,0.68,"FOG",73,49,"117.5191","37.6497","117.4578","37.4770"
"118.0622","37.3657",6.11,3.1,0.58,"FOG",84,55,"118.0622","37.3657","118.1502","37.1016"
"117.1241","37.555",6.07,3.4,0.71,"FOG",75,55,"117.1241","37.555","117.0965","37.2997"
"120.8766","37.6023",2.98,0,0.61,"FOG",75,53,"120.8766","37.6023","120.7836","37.3981"
"117.3709","37.555",6.77,4.4,0.64,"FOG",73,49,"117.3709","37.555","117.3209","37.3538"
"119.0003","37.6023",8.24,4.7,0.5,"CLOUDY",73,48,"119.0003","37.6023","119.0913","37.2428"
"117.5684","37.129",8.77,6.2,0.5,"FOG",84,51,"117.5684","37.129","117.5521","36.9079"
"117.2722","37.6023",6.07,3.5,0.71,"FOG",73,49,"117.2722","37.6023","117.2062","37.3666"
"120.9753","37.555",5.92,3.4,0.64,"FOG",75,53,"120.9753","37.555","120.8677","37.3761"
"120.3334","37.6497",5.84,2.6,0.61,"FOG",75,53,"120.3334","37.6497","120.3367","37.3269"
"118.3584","37.6497",9.65,7,0.47,"FOG",81,49,"118.3584","37.6497","118.4240","37.4179"
"120.0372","37.6497",6.03,2.5,0.61,"CLOUDY",75,53,"120.0372","37.6497","120.0358","37.2897"
"120.1853","37.0817",1.26,-2,0.47,"FOG",72,42,"120.1853","37.0817","120.1881","36.8699"
"119.6916","37.555",8.29,4.3,0.47,"CLOUDY",73,48,"119.6916","37.555","119.7141","37.1113"
"120.1359","37.0817",0.96,-2.4,0.47,"FOG",72,42,"120.1359","37.0817","120.1496","36.8658"
"119.4941","37.6497",10.5,7,0.6,"CLOUDY",73,48,"119.4941","37.6497","119.5411","37.1910"
"118.6547","36.6084",7.02,4.1,0.68,"FOG",68,44,"118.6547","36.6084","118.5490","36.3225"
"118.9016","37.0817",8.84,5.8,0.52,"FOG",68,44,"118.9016","37.0817","119.0338","36.8014"
"120.8766","36.6084",7.05,5.2,0.56,"FOG",72,42,"120.8766","36.6084","120.8239","36.5236"
"118.2103","36.7503",8.78,6.2,0.47,"FOG",93,67,"118.2103","36.7503","118.1158","36.5557"
